location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
British Columbia,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/15/2020,33.77691967,28.99875,39.60078947,8,8,8,8,8,8,0,0,0,33.77691967,28.99875,39.60078947,8,8,8,0,0,0,0,0,0,0,0,0
British Columbia,3/16/2020,42.12948246,36.6475,48.95125,10,10,10,10,10,10,0,0,0,8.352562794,6.3121875,11.15125,2,2,2,0,0,0,0,0,0,0,0,0
British Columbia,3/17/2020,42.12948246,36.6475,48.95125,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
British Columbia,3/18/2020,54.82025021,48.34782895,62.105,15.26416487,14.47368421,16.15,14.66705912,14.05,15.33375,0,0,0,12.69076775,9.95,16.1878125,5.264164871,4.473684211,6.15,0,0,0,0,0,0,0,0,0
British Columbia,3/19/2020,54.82025021,48.34782895,62.105,15.82017829,14.95,16.83375,15.07669365,14.35,15.85,0,0,0,0,0,0,0.556013418,0.2,1,0,0,0,0,0,0,0,0,0
British Columbia,3/20/2020,59.01583178,52.31414474,66.75,16.82017829,15.95,17.83375,16.07669365,15.35,16.85,8,8,8,4.195581568,2.9,6.471323529,1,1,1,8,8,8,0,0,0,0,0,0
British Columbia,3/21/2020,51.01583178,44.31414474,58.75,9.670847531,8.683355263,10.75036765,8.704930731,7.899868421,9.5,2,2,2,0,0,0,0.850669242,0.4,1.4,10,10,10,0,0,0,0,0,0
British Columbia,3/22/2020,25.50307698,21.44847222,30.4,7.670847531,6.683355263,8.750367647,6.704930731,5.899868421,7.5,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0
British Columbia,3/23/2020,28.16781638,23.99875,33.30125,9.955989617,8.9,11.10540936,8.915891928,8.05,9.75,3,3,3,8.461288781,6.4,11.3134375,2.285142086,2.05,2.6,13,13,13,0,0,0,0,0,0
British Columbia,3/24/2020,29.36246101,24.7,34.85,7.955989617,6.9,9.105409357,6.915891928,6.05,7.75,0,0,0,4.194644624,2.9,6.278333333,1,1,1,13,13,13,0,0,0,0,0,0
British Columbia,3/25/2020,28.94402579,24.59875,34.20125,9.955989617,8.9,11.10540936,8.915891928,8.05,9.75,1,1,1,8.421663285,6.3325,11.55125,2,2,2,14,14,14,0,0,0,0,0,0
British Columbia,3/26/2020,27.94402579,23.59875,33.20125,9.524011737,8.421052632,10.78973684,8.335257592,7.4,9.25,0,0,0,0,0,0,0.568022119,0.249305556,0.95125,14,14,14,0,0,0,0,0,0
British Columbia,3/27/2020,50.38880332,44.54940789,56.50220588,15.81448599,14.63078947,17.05,14.54820858,13.6,15.50065789,0,0,0,25.35521701,21.39833333,29.876875,6.290474255,6.05,6.65,14,14,14,0,0,0,0,0,0
British Columbia,3/28/2020,75.70652087,68.4475,83.1725,22.3854443,21.14875,23.7,20.96502788,19.95,21.95125,2,2,2,25.31771755,21.1,30.20088235,6.570958308,6.22202381,7.05,16,16,16,0,0,0,0,0,0
British Columbia,3/29/2020,90.55646181,82.24375,99.1525,24.3854443,23.14875,25.7,22.96502788,21.95,23.95125,1,1,1,16.84994093,13.6,20.75625,4,4,4,17,17,17,0,0,0,0,0,0
British Columbia,3/30/2020,96.31706841,87.8,105.5794737,28.11295097,26.66625,29.55,26.24018726,25.05,27.4,2,2,2,12.65387326,9.9,15.80125,4.72750667,4.1,5.4009375,19,19,19,0,0,0,0,0,0
British Columbia,3/31/2020,91.41289804,83.29301471,99.6025,25.54909138,24.3,27,23.81637493,22.77708333,24.95,0,0,0,0,0,0,1.700305285,1.05,2.45,19,19,19,0,0,0,0,0,0
British Columbia,4/1/2020,89.80505288,82.04875,98.05998452,27.13049952,25.82294118,28.65,25.24849452,24.15,26.4675,6,6,6,4.242859817,2.949934211,6.600789474,2.137421555,1.649926471,2.706092437,25,25,25,0,0,0,0,0,0
British Columbia,4/2/2020,100.6431465,92.1,109.7525,25.98748913,24.6,27.55,23.87931426,22.75,25.15,6,6,6,16.8380936,13.64992647,21,4.856989614,4.45,5.421052632,31,31,31,0,0,0,0,0,0
British Columbia,4/3/2020,98.07603966,89.7475,107.0648529,24.13681989,22.8,25.52690789,22.25107718,21.19941176,23.45,4,4,4,21.06060352,17.29907895,25.15125,5,5,5,35,35,35,0,0,0,0,0,0
British Columbia,4/4/2020,82.62301287,74.79527778,90.45,22.42281624,21.10513158,23.9,20.46322219,19.35,21.70665635,3,3,3,8.42855035,6.443333333,11.1,2.285996351,2.05,2.611111111,38,38,38,0,0,0,0,0,0
British Columbia,4/5/2020,88.5176891,80.89625,97.11845588,25.26392212,23.85,26.9,23.0842654,21.89986842,24.35125,0,0,0,21.16320903,17.4,25.50197368,6.12624796,5.6,6.7,38,38,38,0,0,0,0,0,0
British Columbia,4/6/2020,92.39050913,84.44767857,101.2025,29.69804788,28.15,31.35,27.13911864,25.85,28.55,1,1,1,12.66970368,10.05866873,16.15375,4.434125763,3.85,5.1,39,39,39,0,0,0,0,0,0
British Columbia,4/7/2020,90.53983989,82.69875,99.205,29.26691259,27.6,30.94451754,26.56136326,25.25,27.95125,4,4,4,0,0,0,0.568864705,0.222222222,1,43,43,43,0,0,0,0,0,0
British Columbia,4/8/2020,129.9414091,120.3475,140.20125,37.12443344,35.45,38.95,34.19225136,32.8,35.65,5,5,5,46.35843263,40.71392857,52.9525,12.42554297,11.85,13.10027778,48,48,48,0,0,0,0,0,0
British Columbia,4/9/2020,125.6156357,115.74625,135.735,35.68560542,34.0621875,37.65,32.60561531,31.2,34.15,2,2,2,12.67121433,9.85,16.25,3.851646236,3.45,4.35,50,50,50,0,0,0,0,0,0
British Columbia,4/10/2020,121.5852973,111.85,131.7732198,36.11464711,34.5,37.9,33.18879601,31.84980263,34.7,5,5,5,12.59613941,9.9,16.25125,3,3,3,55,55,55,0,0,0,0,0,0
British Columbia,4/11/2020,110.7256117,101.5325,121.0526974,34.22747569,32.44946429,36.15019737,30.48276514,28.9,32.05,3,3,3,0,0,0,3.112828584,2.210526316,4.1,58,58,58,0,0,0,0,0,0
British Columbia,4/12/2020,100.8668842,92.1,110.10125,32.35674096,30.55,34.17705882,28.83671501,27.3,30.40052632,0,0,0,8.446960697,6.4,11.15125,2.85677194,2.45,3.4,58,58,58,0,0,0,0,0,0
British Columbia,4/13/2020,95.95401139,88.145,105.25125,32.50698555,30.8,34.30125,29.21669547,27.8,30.8,11,11,11,4.195658911,2.95,6.45125,1.850549874,1.45,2.444583333,69,69,69,0,0,0,0,0,0
British Columbia,4/14/2020,84.38305308,76.5,93.6525,20.369564,18.75,22.15,17.37494136,16.05,18.80105263,3,3,3,0,0,0,0,0,0,72,72,72,0,0,0,0,0,0
British Columbia,4/15/2020,82.97361792,75.54940789,91.45125,25.07647652,23.4,26.85111842,22.15867885,20.8,23.6,3,3,3,33.83616888,28.9475,39.00125,8.56390214,8.2,9,75,75,75,0,0,0,0,0,0
British Columbia,4/16/2020,73.62782785,66.3975,81.1075,23.35459273,21.69916667,25.1509375,20.36260825,18.95,21.8,0,0,0,4.196158987,2.9,6.35,1.278116201,1.05,1.578947368,75,75,75,0,0,0,0,0,0
British Columbia,4/17/2020,75.76410475,69.0975,83.5025,26.06859638,24.45,27.85,23.15046324,21.8,24.6,2,2,2,12.58217172,9.99875,15.85,3,3,3,77,77,77,0,0,0,0,0,0
British Columbia,4/18/2020,89.48803924,82,98.21151316,29.21188953,27.45,31.15019737,25.98073744,24.5,27.55125,1,1,1,16.86135604,13.77708333,21.05,6.269541118,5.55,7.1,78,78,78,0,0,0,0,0,0
British Columbia,4/19/2020,98.71365905,90.49671053,107.80375,31.06109717,29.35,32.95125,28.13455868,26.74875,29.7,0,0,0,16.96566799,13.65,20.905,4.283333399,4.05,4.6,78,78,78,0,0,0,0,0,0
British Columbia,4/20/2020,104.2013767,96.09875,113.50125,33.34360655,31.7,35.30019231,30.34304853,29,31.9,8,8,8,8.405260387,6.388377193,11.15125,2.851374083,2.4,3.4,86,86,86,0,0,0,0,0,0
British Columbia,4/21/2020,95.91538038,87.84680556,105.3,25.05499199,23.35,26.85125,22.13086081,20.74875,23.55555556,1,1,1,0,0,0,1.136928418,0.649539474,1.722222222,87,87,87,0,0,0,0,0,0
British Columbia,4/22/2020,82.93568758,75.84819444,91.20125,27.35152643,25.54948529,29.2,24.35641461,22.9,25.80058824,3,3,3,12.71318292,9.95,16.1,4.148180675,3.611111111,4.750367647,90,90,90,0,0,0,0,0,0
British Columbia,4/23/2020,84.01165024,76.79842105,92.60125,26.92558169,25.15,28.80058824,23.77812706,22.35,25.25,4,4,4,8.422914009,6.4,11.0025,2.574055256,2.25,3,94,94,94,0,0,0,0,0,0
British Columbia,4/24/2020,96.94619179,73.04875,148.6284926,26.0447531,20.64875,38.0640625,23.71615793,18.34875,35.75125,4,4,4,26.2342039,3.69875,77.6875,6.232,1,18,98,98,98,0,0,0,0,0,0
British Columbia,4/25/2020,106.5215805,62.24,210.0453125,28.41186327,17.8,52.8765625,26.08093032,15.5,50.565625,2,2,2,26.72535927,4.15,80.89145833,7.223882104,1.8,19.5625,100,100,100,0,0,0,0,0,0
British Columbia,4/26/2020,119.1987679,51.2475,277.0216667,32.62774489,16.64875,70.1328125,30.37438352,14.35,68.1890625,0,0,0,27.34632101,3.94875,81.94125,7.066431498,1.54875,19.640625,100,100,100,0,0,0,0,0,0
British Columbia,4/27/2020,141.2071115,49.54625,356.83125,40.98838619,17.85,95.01875,38.27467369,15.45,91.4,3,3,3,27.83954873,3.9,85.21375,8.360641303,1.25,25.2515625,103,103,103,0,0,0,0,0,0
British Columbia,4/28/2020,163.4436394,47.44375,438.615625,45.92864337,15.6975,117.4625,42.88951153,13.34875,113.0234375,2,2,2,28.34935647,3.75,90.32635417,8.504159318,1.2,26.378125,105,105,105,0,0,0,0,0,0
British Columbia,4/29/2020,180.356788,40.295,522.075,52.28994275,14.79625,143.9390625,48.83588391,12.39875,137.4390625,6.232,1,18,28.63122137,3.5,96.00166667,8.639415577,1.25,27.62770833,111.232,106,123,0,0,0,0,0,0
British Columbia,4/30/2020,196.3565904,36.74,595.7140625,54.79628626,15,154.140625,50.85098004,12.5,146.01875,6.372,1,19,28.93483471,3.6,95.5871875,8.738343513,1.2,28.325,117.604,107,142,0,0,0,0,0,0
British Columbia,5/1/2020,200.8300527,37.0975,624.6265625,54.98407851,12.85,162.578125,51.14300492,10.95,153.8234375,6.496,1,19.025,29.09002494,3.39875,97.48489583,8.829333364,1.2,29.8796875,124.1,108,161.025,0,0,0,0,0,0
British Columbia,5/2/2020,204.730786,36.25,654.2953125,57.12961728,12.59875,173.8796875,52.85261271,10.8,163.6328125,6.603,1,20,29.51283539,3.3,106.5609375,8.92487217,1.15,30.7671875,130.703,109,181.025,0,0,0,0,0,0
British Columbia,5/3/2020,208.3606958,35.59875,686.0421875,58.65574172,12.2,184.8265625,54.09239423,10.49875,172.7671875,6.703,1,21,29.51393147,3.2,105.8640625,8.980498529,1.15,31.75625,137.406,110,202.025,0,0,0,0,0,0
British Columbia,5/4/2020,212.1954898,36.0475,719.1828125,59.84205478,11.1975,195.3375,55.06184275,9.79875,181.7671875,6.792,1,22,29.90799918,3.1,114.56875,9.02624147,1.1,32.9484375,144.198,111,224.025,0,0,0,0,0,0
British Columbia,5/5/2020,213.0619793,33.19,745.3890625,60.95494664,10.14875,207.2734375,55.94648178,8.95,192.6875,6.872,1,23,29.67305379,3,114.9434743,9.053072536,1.1,34.1503125,151.07,112,247.025,0,0,0,0,0,0
British Columbia,5/6/2020,215.7761775,32.59875,777.3734375,62.52388101,9.74875,219.0953125,57.14342581,8.59875,202.8828125,6.928,1,24,29.75288071,2.8,116.9553125,9.014989623,1.05,35.00333333,157.998,113,271.025,0,0,0,0,0,0
British Columbia,5/7/2020,217.3355746,31.745,807.1316667,64.64383686,9.8,232.878125,58.73037311,8.74875,213.478125,6.969,1,25,29.44410741,2.8975,115.8524816,9.047955857,1.05,35.515625,164.967,114,296.025,0,0,0,0,0,0
British Columbia,5/8/2020,218.6099575,29.5025,823.8322917,65.78368051,9.09875,243.0015625,59.56911409,8.15,222.1703125,7.023,1,25.025,29.56909475,0,115.7784007,8.960725748,0.55,34.828125,171.99,115,321.05,0,0,0,0,0,0
British Columbia,5/9/2020,219.0420568,26.89625,825.7828125,67.12237485,8.09875,250.6984375,60.5347145,7.1975,228.0140625,7.053,1,26,29.14904284,0,119.8352941,8.932125837,0.3,36.325,179.043,116,347.05,0,0,0,0,0,0
British Columbia,5/10/2020,219.733995,22.2375,845.8328125,67.14621744,7.14375,255.23125,60.49710313,6.1475,232.0296875,7.055,1,27,28.83093531,0,116.3171875,8.834483899,0.24875,35.39944853,186.098,117,374.05,0,0,0,0,0,0
British Columbia,5/11/2020,220.2086696,18.5025,860.8359375,67.02210511,5.69625,258.55625,60.33358645,4.8475,234.1359375,7.036,1,28,28.35971787,0,113.7533088,8.732046987,0,35.1953125,193.134,118,402.05,0,0,0,0,0,0
British Columbia,5/12/2020,219.8306134,13.86875,872.40625,66.77818566,4.39875,260.8265625,60.06646745,3.64875,236.0859375,7.023,1,28,28.13615403,0,118.6923713,8.639496123,0,35.3796875,200.157,119,431.025,0,0,0,0,0,0
British Columbia,5/13/2020,219.0390517,8.2575,868.803125,66.38834699,3.0975,263.128125,59.65476724,2.34875,237.8828125,6.969,0,28,27.5056246,0,111.815625,8.499504847,0,34.9390625,207.126,119,460,0,0,0,0,0,0
British Columbia,5/14/2020,217.0723383,4.1975,854.5734375,65.85982177,2.5,263.9546875,59.13124112,2,237.8348346,6.919,0,28,27.18255141,0,110.39375,8.34180814,0,33.4,214.045,119,488.025,0,0,0,0,0,0
British Columbia,5/15/2020,214.3796911,3.545,848.0859375,65.17805983,2.2975,262.3039522,58.46111969,1.7975,233.453125,6.836,0,27.025,26.64755989,0,110.9265625,8.193110229,0,33.75625,220.881,119,515.075,0,0,0,0,0,0
British Columbia,5/16/2020,211.4786243,3.09875,842.0859375,64.43981916,1.9475,256.8375,57.73454016,1.5475,233.021875,6.752,0,27,26.04189555,0,106.915625,8.055257866,0,33.1484375,227.633,119,542.125,0,0,0,0,0,0
British Columbia,5/17/2020,208.1326852,2.89625,825.35,63.57559954,1.65,255.215625,56.89836504,1.3,230.7171875,6.669,0,27,25.32583484,0,104.571875,7.86102185,0,32.7765625,234.302,119,569,0,0,0,0,0,0
British Columbia,5/18/2020,204.6021352,2.5,822.4609375,62.57869265,1.3975,254.4171875,55.96337796,1.04875,227.971875,6.558,0,27,24.74669311,0,106.7671875,7.670165641,0,32.565625,240.86,119,596,0,0,0,0,0,0
British Columbia,5/19/2020,200.5772196,2.2975,820.9890625,61.51337488,1.1975,252.6375,54.95810477,0.9,225.515625,6.441,0,26,24.08000036,0,103.0046875,7.471671853,0,32.2546875,247.301,119,622.05,0,0,0,0,0,0
British Columbia,5/20/2020,196.6269958,1.9475,800.090625,60.29213123,0.79875,249.00625,53.81329912,0.65,221.70625,6.317,0,26,23.51764148,0,100.7984375,7.244712214,0,30.0640625,253.618,119,648.075,0,0,0,0,0,0
British Columbia,5/21/2020,192.0565592,1.65,787.5671875,59.02292001,0.6475,244.390625,52.63320993,0.54625,217.7484375,6.177,0,25.025,22.62633439,0,95.828125,7.039514524,0,30.128125,259.795,119,673.125,0,0,0,0,0,0
British Columbia,5/22/2020,187.211879,1.3975,779.46875,57.62447535,0.395,238.4125,51.32335673,0.2475,213.425,6.026,0,25,21.85678658,0,91.81875,6.791681175,0,29.06875,265.821,119,698.15,0,0,0,0,0,0
British Columbia,5/23/2020,182.1069266,1.1975,766.85625,56.18780569,0,235.3078125,49.9922134,0,209.8515625,5.866,0,25,20.99826091,0,95.8421875,6.587814246,0,28.009375,271.687,119,722.2,0,0,0,0,0,0
British Columbia,5/24/2020,176.8258947,0.79875,747.978125,54.65036341,0,228.053125,48.56575426,0,205.525,5.705,0,24,20.20504664,0,89.56608456,6.308604702,0,27.375,277.392,119,746.225,0,0,0,0,0,0
British Columbia,5/25/2020,171.3519618,0.6475,728.2109375,53.0305822,0,224.1609375,47.07318862,0,201.4421875,5.54,0,24,19.43597146,0,84.41875,6.055714912,0,26.075,282.932,119,769.275,0,0,0,0,0,0
British Columbia,5/26/2020,165.4920276,0.395,706.40625,51.3725457,0,218.390625,45.55031175,0,196.2703125,5.372,0,23,18.45251081,0,84.33125,5.823468345,0,25.75625,288.304,119,791.325,0,0,0,0,0,0
British Columbia,5/27/2020,159.3916026,0,685.903125,49.66500951,0,212.4359375,43.97771903,0,190.8171875,5.176,0,23,17.64788615,0,79.946875,5.565271949,0,24.575,293.48,119,813.375,0,0,0,0,0,0
British Columbia,5/28/2020,153.3920671,0,665.1953125,47.91355371,0,207.325,42.3763947,0,183.9890625,4.988,0,22,16.87824118,0,73.078125,5.300654435,0,24.253125,298.468,119,834.425,0,0,0,0,0,0
British Columbia,5/29/2020,147.2389554,0,642.8828125,46.09156165,0,201.2,40.71318643,0,178.5921875,4.776,0,21,16.0284561,0,72.953125,5.044265808,0,22.940625,303.244,119,854.475,0,0,0,0,0,0
British Columbia,5/30/2020,141.0225964,0,623.7703125,44.25798848,0,195.2046875,39.05403764,0,172.8359375,4.598,0,20.025,15.09293839,0,66.9578125,4.777448681,0,21.640625,307.842,119,873.325,0,0,0,0,0,0
British Columbia,5/31/2020,134.8115332,0,599.3140625,42.41830681,0,187.646875,37.37714774,0,166.7453125,4.405,0,19.025,14.35051963,0,64.68400735,4.562483965,0,20.3265625,312.247,119,892.125,0,0,0,0,0,0
British Columbia,6/1/2020,128.581453,0,578.3953125,40.53921376,0,180.059375,35.68217524,0,159.971875,4.199,0,19,13.57734702,0,64.6328125,4.292578807,0,19.884375,316.446,119,907.075,0,0,0,0,0,0
British Columbia,6/2/2020,122.4178197,0,557.13125,38.67329928,0,174.7546875,34.01222809,0,155.3765625,3.989,0,18,12.71286958,0,58.4796875,4.037797727,0,18.6328125,320.435,119,920.175,0,0,0,0,0,0
British Columbia,6/3/2020,116.3149044,0,524.7765625,36.84120029,0,168.3984375,32.36420382,0,149.8859375,3.796,0,17.025,11.98454402,0,53.3027451,3.824415537,0,17.8125,324.231,119,938.125,0,0,0,0,0,0
British Columbia,6/4/2020,110.1471136,0,498.90625,34.99235586,0,161.38125,30.71732452,0,143.5140625,3.592,0,17,11.17813208,0,50.271875,3.562836749,0,16.8065625,327.823,119,955.075,0,0,0,0,0,0
British Columbia,6/5/2020,104.0704835,0,481.6359375,33.15286999,0,154.39375,29.07297979,0,136.5203125,3.419,0,16,10.43691905,0,48.7640625,3.352328376,0,15.6875,331.242,119,971.05,0,0,0,0,0,0
British Columbia,6/6/2020,98.25792792,0,455.059375,31.3393775,0,146.2109375,27.44745668,0,129.2125,3.215,0,15,9.796297256,0,45.88645833,3.138112212,0,14.144375,334.457,119,986.025,0,0,0,0,0,0
British Columbia,6/7/2020,92.52812531,0,420.56875,29.59079999,0,139.146875,25.8860643,0,121.95625,3.022,0,14,9.101816001,0,42.44375,2.924137397,0,13.25625,337.479,119,1000.025,0,0,0,0,0,0
British Columbia,6/8/2020,86.88855918,0,400.41875,27.85173866,0,131.3609375,24.3395959,0,115.8371875,2.842,0,13.025,8.463625319,0,41.0015625,2.701407022,0,13.0640625,340.321,119,1012.075,0,0,0,0,0,0
British Columbia,6/9/2020,81.52157621,0,378.9821875,26.19207599,0,124.380625,22.86803511,0,107.2590625,2.666,0,12.025,7.915372478,0,35.81875,2.548609275,0,11.7078125,342.987,119,1023.125,0,0,0,0,0,0
British Columbia,6/10/2020,76.30029518,0,350.790625,24.55818201,0,113.6225,21.42443512,0,99.65,2.502,0,12,7.30575549,0,35.59852941,2.343760456,0,11.25625,345.489,119,1034.15,0,0,0,0,0,0
British Columbia,6/11/2020,71.25554934,0,327.9078125,22.97430993,0,107.259375,20.02413486,0,93.89375,2.324,0,11,6.672963755,0,32.54273897,2.166393725,0,10.5015625,347.813,119,1044.2,0,0,0,0,0,0
British Columbia,6/12/2020,66.39478441,0,311.8616728,21.46842237,0,100.0234375,18.6919947,0,87.353125,2.17,0,10,6.125215446,0,29.94931373,2.003561118,0,9.375,349.983,119,1053.25,0,0,0,0,0,0
British Columbia,6/13/2020,61.76250815,0,291.478125,19.99451306,0,93.80625,17.39056089,0,82.634375,2.01,0,10,5.71068367,0,27.18970588,1.839574655,0,9.003125,351.993,119,1064.225,0,0,0,0,0,0
British Columbia,6/14/2020,57.37133958,0,272.9734375,18.59956902,0,87.85450368,16.16223411,0,77,1.883,0,9,5.256541412,0,24.49117647,1.692634768,0,8.177941176,353.876,119,1074.225,0,0,0,0,0,0
British Columbia,6/15/2020,53.07740813,0,250.2470588,17.23697576,0,82.70707721,14.95530173,0,71.73648897,1.738,0,8,4.721565949,0,23.4690625,1.536204473,0,7.136875,355.614,119,1083.225,0,0,0,0,0,0
British Columbia,6/16/2020,48.98656923,0,237.759375,15.9309898,0,78.31498162,13.80755226,0,67.9015625,1.597,0,8,4.331421138,0,21.9390625,1.414429575,0,7.125208333,357.211,119,1092.2,0,0,0,0,0,0
British Columbia,6/17/2020,45.12146829,0,220.4375,14.72622675,0,72.7625,12.74163352,0,62.7625,1.47,0,7,3.959563863,0,20.40764706,1.289073698,0,6.375,358.681,119,1100.2,0,0,0,0,0,0
British Columbia,6/18/2020,41.5105084,0,204.515625,13.55798289,0,66.866875,11.71059871,0,57.8171875,1.356,0,7,3.569947899,0,17.72604167,1.152084518,0,5.812775735,360.037,119,1107.2,0,0,0,0,0,0
British Columbia,6/19/2020,38.07339676,0,188.9796875,12.43124214,0,60.649375,10.72278115,0,52.2921875,1.25,0,6,3.176697063,0,17.3890625,1.043371464,0,5.500735294,361.287,119,1114.2,0,0,0,0,0,0
British Columbia,6/20/2020,34.8004272,0,171.7359375,11.38102136,0,57.736875,9.796180583,0,49.884375,1.123,0,6,2.928700075,0,15.5125,0.953916616,0,4.778921569,362.41,119,1120.2,0,0,0,0,0,0
British Columbia,6/21/2020,31.72260278,0,157.4367647,10.42057006,0,51.950625,8.959561625,0,44.7640625,1.029,0,5,2.587480042,0,13.52941176,0.853955724,0,4.235661765,363.439,119,1126.2,0,0,0,0,0,0
British Columbia,6/22/2020,28.84790355,0,146.1921875,9.482444066,0,48.151875,8.142314771,0,41.6390625,0.928,0,5,2.290110581,0,12.12628676,0.756483276,0,4.126286765,364.367,119,1131.2,0,0,0,0,0,0
British Columbia,6/23/2020,26.15243189,0,133.1693934,8.630580796,0,44.2771875,7.394883253,0,37.028125,0.839,0,4,2.064690218,0,12.06360294,0.681897186,0,3.942647059,365.206,119,1136.2,0,0,0,0,0,0
British Columbia,6/24/2020,23.53611946,0,119.5796875,7.816519525,0,40.0765625,6.688934517,0,33.67619485,0.759,0,4,1.73847222,0,10.12408088,0.594332453,0,3.177941176,365.965,119,1141.175,0,0,0,0,0,0
British Columbia,6/25/2020,21.10367848,0,110.667549,7.041516002,0,36.2,6.012023422,0,30.60790441,0.684,0,3.025,1.510958218,0,9.082352941,0.517557595,0,2.94125817,366.649,119,1145.175,0,0,0,0,0,0
British Columbia,6/26/2020,18.90772972,0,100.6318627,6.328701579,0,32.81552083,5.38900611,0,28.33382353,0.616,0,3,1.358874303,0,9.120955882,0.454760232,0,2.750367647,367.265,119,1149.175,0,0,0,0,0,0
British Columbia,6/27/2020,16.78409723,0,92.69237132,5.645911371,0,30.24107843,4.791656567,0,25.62470588,0.544,0,3,1.143930851,0,7.75125,0.375844561,0,2.615625,367.809,119,1152.175,0,0,0,0,0,0
British Columbia,6/28/2020,14.81605293,0,83.36470588,5.01780094,0,26.825,4.241774509,0,23.47132353,0.483,0,3,0.942497015,0,6.590196078,0.329094042,0,2.061519608,368.292,119,1155.175,0,0,0,0,0,0
British Columbia,6/29/2020,13.0158929,0,74.50588235,4.439235389,0,23.88373162,3.739131725,0,20.47205882,0.42,0,2,0.811954071,0,5.88251634,0.289864023,0,1.823529412,368.712,119,1158.175,0,0,0,0,0,0
British Columbia,6/30/2020,11.3597427,0,67.23722426,3.899957615,0,21.83235294,3.274419505,0,18.76911765,0.367,0,2,0.691354448,0,6,0.241795924,0,1.626041667,369.079,119,1161.15,0,0,0,0,0,0
British Columbia,7/1/2020,9.900399021,0,59.89411765,3.418321945,0,20,2.861961336,0,17.05891544,0.317,0,2,0.554918744,0,5.059722222,0.198448848,0,1.5,369.396,119,1163.15,0,0,0,0,0,0
British Columbia,7/2/2020,8.597957026,0,53.96470588,2.977928082,0,18.005,2.484205057,0,15.37591912,0.262,0,2,0.467626654,0,5.226041667,0.160977601,0,1.437673611,369.658,119,1165.15,0,0,0,0,0,0
British Columbia,7/3/2020,7.40916311,0,48.72472426,2.583515058,0,15.59705882,2.15357137,0,13.53117647,0.225,0,1,0.406645938,0,4.875183824,0.137503592,0,1.428794643,369.883,119,1167.15,0,0,0,0,0,0
British Columbia,7/4/2020,6.300280573,0,43.64590336,2.226835735,0,14.41313725,1.849477054,0,12.22804622,0.196,0,1,0.283326088,0,4.127644231,0.106276401,0,1.313020833,370.079,119,1169.15,0,0,0,0,0,0
British Columbia,7/5/2020,5.360312385,0,41.26892857,1.906943342,0,14.11764706,1.576445877,0,11.94264706,0.166,0,1,0.224164497,0,4,0.088590883,0,1.250416667,370.245,119,1170.15,0,0,0,0,0,0
British Columbia,7/6/2020,4.514356663,0,39.35304622,1.606134749,0,13.06176471,1.322727096,0,11.12544643,0.136,0,1,0.167392212,0,3.571848739,0.064088593,0,1.176470588,370.381,119,1171.15,0,0,0,0,0,0
British Columbia,7/7/2020,3.752986935,0,35.21411765,1.3467061,0,11.41470588,1.102499797,0,9.611470588,0.108,0,1,0.125397745,0,0,0.050903803,0,0.503125,370.489,119,1172.15,0,0,0,0,0,0
British Columbia,7/8/2020,3.118917828,0,30.42352941,1.12447689,0,9.826470588,0.918230762,0,8.469705882,0.093,0,1,0.09152896,0,0,0.036328385,0,0.353492647,370.582,119,1173.15,0,0,0,0,0,0
British Columbia,7/9/2020,2.561619412,0,24.67058824,0.921018349,0,8.404705882,0.749016986,0,7.069411765,0.067,0,1,0.074220631,0,0,0.027301692,0,0.235294118,370.649,119,1174.15,0,0,0,0,0,0
British Columbia,7/10/2020,2.044019116,0,19.42058824,0.757495076,0,7,0.611773436,0,5.65254902,0.055,0,1,0.037854235,0,0,0.017321288,0,0,370.704,119,1175.15,0,0,0,0,0,0
British Columbia,7/11/2020,1.619264379,0,14.56461397,0.603675833,0,5.341176471,0.483636354,0,4.412408088,0.04,0,1,0,0,0,0.005274799,0,0,370.744,119,1176.15,0,0,0,0,0,0
